price,bedrooms,bathrooms,floors,view,condition,city,statezip,city_ordinal,sqft_living_scaled,sqft_above_scaled,yr_built_scaled,yr_renovated_scaled,sqft_basement_scaled,sqft_lot_scaled
255000.0,2.0,1.0,1.0,0,3,Seattle,98126,31,-0.9545684180518804,-1.2264189525863807,0.08771929824561653,0.9960278053624627,0.09336099585062241,0.0017343840235473837
1575000.0,5.0,2.75,1.0,0,4,Bellevue,98004,40,1.568528264230136,0.617967585041513,0.6578947368421062,0.0,0.2676348547717842,0.018174705191974515
876650.0,3.0,3.25,1.5,0,5,Mercer Island,98040,41,0.03182740423944286,-0.20562640345899302,0.24561403508771917,0.9781529294935452,0.10788381742738588,0.01105646528437564
540000.0,4.0,2.25,1.0,0,3,Duvall,98019,17,0.4160026192371161,-0.4376247100788539,0.7894736842105274,0.9975173783515392,0.22614107883817428,0.21201587212876544
350000.0,2.0,1.0,1.5,0,4,Seattle,98118,31,-1.2764449495364176,-1.064020137952478,0.05263157894736992,0.9880834160873883,0.0,0.0035973099349838854
750000.0,4.0,2.5,2.0,0,3,Bellevue,98006,40,0.8728596316667817,1.2327630975841442,0.8771929824561404,0.0,0.01867219917012448,0.003997839005942734
582000.0,4.0,1.75,1.0,1,3,Seattle,98117,31,-0.020088165354837314,-0.739222508684673,0.44736842105263364,0.9900695134061569,0.19294605809128632,0.003737029378341623
1315000.0,4.0,3.5,2.0,0,3,Seattle,98103,31,1.3712490997718714,0.8499658916613738,0.912280701754387,0.9945382323733862,0.18672199170124482,0.003128784068257605
372500.0,5.0,3.0,1.0,0,3,Seattle,98178,31,0.35370393572397996,-0.6116234400437495,0.912280701754387,0.9945382323733862,0.24481327800829875,0.00880418785744891
410000.0,3.0,2.25,2.0,0,3,Maple Valley,98038,12,0.06297674599601097,0.4323689397456243,0.7631578947368425,0.9930486593843098,0.0,0.015167011307960283
360000.0,4.0,2.0,1.0,0,5,Seattle,98106,31,-0.4250296081902227,-0.9480209846425477,0.3771929824561404,0.0,0.14937759336099585,0.0045287728907021365
1015000.0,3.0,2.5,1.0,4,4,Seattle,98116,31,0.8105609481536454,-0.031627673494097404,0.4736842105263186,0.9846077457795431,0.23236514522821577,0.03156634810633581
225000.0,3.0,1.0,1.0,0,4,Renton,98058,15,-1.1933800381855693,-0.9712208153045339,0.5789473684210549,0.0,0.0,0.006868607835466383
647000.0,4.0,2.5,2.0,0,3,Sammamish,98074,37,0.9351583151799179,1.40676182754904,0.8684210526315788,0.0,0.0,0.005820712010283351
950000.0,5.0,3.0,1.5,0,4,Woodinville,98077,33,2.482242289089467,1.5923604728449285,0.9035087719298254,0.0,0.27593360995850624,0.24041804057452634
185000.0,3.0,1.5,1.0,0,4,Auburn,98092,8,-0.79882170926904,-0.5304240327267982,0.5350877192982466,0.9935451837140019,0.0,0.007295217869185342
335000.0,3.0,2.5,2.0,0,3,Renton,98058,15,-0.20698421589424595,0.1307711411398052,0.912280701754387,0.9945382323733862,0.0,0.003995044617075579
210000.0,3.0,2.5,2.0,0,3,Seattle,98118,31,-1.1414644685912891,-1.284418529241346,0.912280701754387,0.9945382323733862,0.06639004149377593,0.0018675832262150937
522000.0,4.0,2.25,1.0,0,4,Kirkland,98033,34,-0.3523478107582304,-0.5420239480577913,0.7017543859649145,0.0,0.0912863070539419,0.007437731701410234
770000.0,3.0,1.75,1.0,0,3,Seattle,98122,31,-0.4354127221090787,-0.12442699614204174,0.4736842105263186,1.0,0.0,0.004063041412843011
499950.0,3.0,1.0,1.0,0,3,Seattle,98115,31,-1.2037631521044252,-1.2380188679173738,0.35964912280702066,0.9900695134061569,0.04564315352697095,0.005348460291734198
751000.0,4.0,2.5,2.0,0,3,Redmond,98052,36,1.00784011261191,1.4879612348659912,0.912280701754387,0.9945382323733862,0.0,0.005126772108273254
330000.0,5.0,3.0,1.0,0,3,Burien,98168,14,-0.04085439319254938,-0.6696230166987147,0.9912280701754383,0.9548162859980138,0.1763485477178423,0.006591963337618063
465000.0,3.0,1.5,1.0,0,4,Kirkland,98033,34,-0.12391930454339767,-0.739222508684673,0.49122807017543835,0.0,0.17219917012448133,0.009985282885299653
850000.0,4.0,1.75,1.0,0,4,Mercer Island,98040,41,0.2187234547788515,0.6063676697105199,0.5350877192982466,0.9935451837140019,0.0,0.010503176288679
947500.0,4.0,2.25,1.5,0,4,Mercer Island,98040,41,1.1947361631513187,1.696759710823866,0.5964912280701782,0.0,0.0,0.010889733415302074
302000.0,5.0,2.25,2.0,0,3,Maple Valley,98038,12,0.0422105181582989,0.4091691090836382,0.7543859649122808,0.0,0.0,0.006683246707278451
500000.0,2.0,2.25,3.0,0,3,Seattle,98107,31,-0.8818866206198882,-0.6232233553747426,0.938596491228072,0.0,0.0,0.0006482982171799028
201000.0,3.0,1.0,1.0,0,4,Kent,98042,20,-0.7053736839993356,-0.4260247947478608,0.6052631578947398,0.0,0.0,0.008487490452504704
265000.0,2.0,1.0,2.0,0,3,Redmond,98053,36,-0.8818866206198882,-0.6232233553747426,0.9473684210526336,0.0,0.0,0.00203990387302297
870300.0,4.0,2.5,1.5,0,4,Seattle,98103,31,0.2187234547788515,-0.15922674213502086,0.08771929824561653,0.0,0.13692946058091285,0.0023398349447642467
339000.0,3.0,1.0,1.0,0,4,Shoreline,98155,18,-1.099932012915865,-0.8668215773255964,0.48245614035088025,0.9975173783515392,0.0,0.006950576575569589
690000.0,4.0,2.5,2.0,0,4,Issaquah,98029,32,0.5509831001822446,0.9775649603022972,0.7807017543859658,0.0,0.0,0.011946012407086572
788000.0,4.0,3.25,2.0,0,3,Issaquah,98027,32,1.5996776059867042,1.174763520929179,0.9035087719298254,0.0,0.17427385892116182,0.004770021796233164
315275.0,3.0,1.75,1.0,0,3,Seattle,98125,31,-0.7261399118370477,-1.006020561297513,0.44736842105263364,0.9900695134061569,0.0995850622406639,0.006894688798226495
505000.0,4.0,1.75,1.0,0,5,Seattle,98122,31,-0.20698421589424595,-0.9248211539805616,0.1929824561403528,0.971201588877855,0.1887966804979253,0.0038767488216993606
368000.0,3.0,1.0,1.0,0,3,Woodinville,98072,33,-0.8922697345387443,-0.6348232707057356,0.5964912280701782,0.9915590863952334,0.0,0.008625346969951006
947500.0,3.0,2.75,1.5,2,5,Burien,98166,14,0.8728596316667817,0.4091691090836382,0.14912280701754455,0.0,0.16597510373443983,0.024689357104267964
156000.0,3.0,1.0,1.0,0,3,Federal Way,98003,6,-1.2141462660232814,-0.9944206459665199,0.5175438596491233,0.9875868917576961,0.0,0.007397678794314351
610000.0,4.0,3.0,1.5,2,4,Seattle,98136,31,-0.03047127927369335,-0.21722631878998608,0.2631578947368425,0.0,0.0975103734439834,0.004063041412843011
420000.0,2.0,2.5,3.0,0,3,Redmond,98052,36,-0.6846074561616236,-0.40282496408587476,0.9561403508771953,0.0,0.0,0.0006808994206300416
192000.0,2.0,1.0,1.0,0,3,Normandy Park,98166,25,-1.4944903418323943,-1.307618359903332,0.46491228070175694,0.0,0.0,0.009223346187522123
910000.0,3.0,2.0,1.0,0,4,Seattle,98115,31,0.5821324419388128,-0.5536238633887843,0.5438596491228083,0.0,0.2800829875518672,0.0051062799232474525
1300000.0,4.0,3.25,2.0,3,3,Seattle,98112,31,0.19795722694113943,0.5831678390485339,0.1578947368421062,0.0,0.0,0.008428808286294455
1346400.0,5.0,1.75,1.0,0,4,Clyde Hill,98004,43,1.288184188421023,-0.15922674213502086,0.5526315789473699,0.0,0.3506224066390041,0.018054546470686862
840000.0,4.0,2.75,1.5,0,3,Seattle,98109,31,0.47830130275025234,-0.24042614945197216,0.3157894736842124,0.0,0.2033195020746888,0.001967249762476946
300000.0,2.0,1.75,1.0,0,3,Seattle,98177,31,-0.809204823187896,-1.1220197146074433,0.6578947368421062,0.0,0.10373443983402489,0.006950576575569589
505000.0,4.0,2.5,1.0,0,3,Kirkland,98034,34,0.665197353289661,-0.2752258954449513,0.6842105263157912,0.0,0.24688796680497924,0.0053382141992212966
110000.0,3.0,1.0,1.0,0,5,Maple Valley,98038,12,-0.9234190762953124,-0.6696230166987147,0.3947368421052637,0.0,0.0,0.04890646248998677
746000.0,3.0,2.5,2.0,0,3,Bellevue,98006,40,0.49906753058796444,0.9195653836473321,0.8070175438596507,0.0,0.0,0.007742320087930104
211000.0,3.0,1.5,1.0,0,5,Burien,98166,14,-0.819587937106752,-0.5536238633887843,0.35964912280702066,0.0,0.0,0.006503474356824829
675000.0,4.0,3.0,1.0,0,4,Seattle,98107,31,0.27063902437313164,-0.72762259335368,0.5614035087719316,0.0,0.24896265560165975,0.0025168129063507143
734200.0,4.0,2.5,1.5,0,5,Seattle,98107,31,0.6444311254519489,-0.17082665746601391,0.24561403508771917,0.9781529294935452,0.22406639004149376,0.004063041412843011
1225000.0,4.0,2.25,1.0,3,3,Mercer Island,98040,41,0.966307656936486,0.049571733822853896,0.6666666666666679,0.0,0.24896265560165975,0.014335214888503886
615000.0,2.0,1.75,1.5,3,4,Vashon,98070,23,-0.10315307670568559,0.2467702944497356,0.16666666666666785,0.9880834160873883,0.0,0.02603904692710371
630000.0,4.0,2.0,2.0,0,5,Seattle,98199,31,-0.38349715251479854,-0.06642741948707653,0.09649122807017818,0.9836146971201588,0.0,0.0049945043685612625
1264000.0,4.0,3.75,2.0,0,3,Bellevue,98004,40,1.4023984415284394,1.9287580174437267,0.9824561403508802,0.9493545183714002,0.0,0.007947241938188118
301500.0,2.0,1.5,2.0,0,3,Seattle,98136,31,-1.3595098608872658,-1.1568194606004225,0.9210526315789487,0.0,0.0,0.0006473667542241845
369000.0,2.0,2.5,2.0,0,3,Seattle,98116,31,-1.2037631521044252,-1.3424181058963112,0.9561403508771953,0.0,0.06431535269709543,0.00023938597961959058
635000.0,3.0,2.5,3.0,0,3,Seattle,98103,31,-0.5911594308919192,-0.29842572610693735,0.9649122807017569,0.0,0.0,0.0007405130497960097
1033888.0,4.0,3.25,2.0,0,3,Redmond,98052,36,1.1739699353136066,1.4879612348659912,1.0,0.0,0.03319502074688797,0.004237224985562324
383000.0,4.0,2.5,2.0,0,3,Maple Valley,98038,12,0.021444290320586826,0.38596927842165213,0.9649122807017569,0.0,0.0,0.005202220607686432
1050000.0,4.0,3.75,2.0,0,3,Kirkland,98033,34,1.1843530492324628,0.5715679237175408,0.9473684210526336,0.0,0.1991701244813278,0.009651819147152518
455000.0,4.0,2.5,2.0,0,3,Renton,98058,15,1.267417960583311,1.7779591181408172,0.8859649122807021,0.0,0.0,0.006564019448946515
819900.0,5.0,2.75,2.0,0,3,Redmond,98052,36,1.0493725682873343,1.5343608961899633,0.9912280701754383,0.9548162859980138,0.0,0.006036811416009986
625000.0,3.0,3.5,2.0,0,4,Seattle,98122,31,-0.3419646968393744,-0.4492246254098469,0.9561403508771953,0.0,0.07676348547717843,0.0011252072505076474
651000.0,4.0,2.5,2.0,0,3,Sammamish,98074,37,0.6236648976142368,1.0587643676192486,0.8157894736842124,0.0,0.0,0.006056372138080068
480000.0,5.0,4.75,1.0,0,3,Woodinville,98077,33,1.7554243147695447,0.351169532428673,0.6666666666666679,0.0,0.3526970954356846,0.032006930084390546
757000.0,3.0,3.25,2.0,0,3,Issaquah,98029,32,1.0909050239627585,1.5807605575139354,0.938596491228072,0.0,0.0,0.004326645429311276
460000.0,3.0,2.25,1.0,0,3,Kenmore,98028,21,0.2187234547788515,-0.5072242020648121,0.6754385964912295,0.9950347567030784,0.1991701244813278,0.009139514521507481
267345.0,4.0,2.25,1.0,0,4,Federal Way,98023,6,0.38485327748054804,-0.2520260647829652,0.6315789473684212,0.0,0.18672199170124482,0.007011121667691276
530000.0,2.0,2.0,1.0,0,3,Redmond,98053,36,-0.47694517778450285,-0.17082665746601391,0.9298245614035103,0.0,0.0,0.004016468265057098
449500.0,3.0,2.0,1.0,0,4,Shoreline,98133,18,-0.38349715251479854,-1.006020561297513,0.4736842105263186,0.9826216484607746,0.16804979253112032,0.005562696771549395
289000.0,3.0,1.0,1.0,0,5,Renton,98056,15,-1.0895488989970088,-0.8552216619946034,0.7105263157894761,0.0,0.0,0.006219378155330762
373000.0,5.0,2.5,2.0,0,3,Kent,98030,20,0.8946641708963794,1.3615221577581669,0.9298245614035103,0.0,0.0,0.0047243801114029696
525000.0,5.0,3.0,2.0,0,3,Seattle,98117,31,0.3225545939674118,0.7223668230204503,0.824561403508774,0.0,0.0,0.0036820730639542465
777000.0,3.0,3.25,2.0,0,3,Issaquah,98027,32,1.526995808554712,0.7107669076894573,0.9035087719298254,0.0,0.24273858921161826,0.05499264144264983
550000.0,4.0,2.0,1.0,0,5,Bellevue,98005,40,0.11489231559029114,-0.72762259335368,0.49122807017543835,0.0,0.21784232365145229,0.006391698802138639
523000.0,3.0,1.5,1.0,0,4,Bellevue,98008,40,-0.9338021902141683,-0.6812229320297077,0.5,0.9935451837140019,0.0,0.0066105925967324276
628000.0,4.0,2.0,1.0,0,3,Seattle,98115,31,0.12527542950914716,-0.46082454074083995,0.5087719298245617,0.9950347567030784,0.17219917012448133,0.0049945043685612625
581000.0,4.0,1.75,1.0,0,4,Redmond,98052,36,-0.05123750711140542,-0.8784214926565895,0.5526315789473699,0.0,0.21161825726141079,0.007010190204735558
245000.0,5.0,1.75,1.0,0,3,Seattle,98168,31,-0.12391930454339767,-0.7044227626916939,0.5438596491228083,0.9945382323733862,0.16597510373443983,0.006766146910337376
415000.0,3.0,1.75,1.0,0,5,Seattle,98108,31,-0.18621798805653386,-0.9828207306355269,0.09649122807017818,0.9851042701092353,0.2033195020746888,0.004063041412843011
1895000.0,5.0,2.25,2.0,0,4,Yarrow Point,98004,42,1.0182232265307662,1.499561150196984,0.6052631578947398,0.0,0.0,0.01493507703198644
225000.0,3.0,1.5,1.0,0,3,Kent,98030,20,-0.9234190762953124,-0.6696230166987147,0.5877192982456165,0.9985104270109235,0.0,0.006391698802138639
287000.0,3.0,2.25,1.0,0,4,Duvall,98019,17,-0.6742243422427675,-0.762422339346659,0.7631578947368425,0.0,0.06639004149377593,0.008347771009146967
799200.0,6.0,3.0,2.5,0,3,Seattle,98102,31,0.7794116063970774,0.5367681777245616,0.05263157894736992,1.0,0.12448132780082988,0.001613293839304011
239950.0,3.0,1.0,1.5,0,4,Auburn,98001,8,-0.24851667156967008,0.08437147981583303,0.36842105263157876,0.984111221449851,0.0,0.030971143277631848
591000.0,3.0,1.75,1.0,0,5,Seattle,98122,31,-0.47694517778450285,-1.1104197992764504,0.1929824561403528,0.971201588877855,0.16804979253112032,0.0016412377279755583
700000.0,3.0,2.5,2.0,0,4,Bellevue,98008,40,-0.11353619062454162,0.23517037911874256,0.6578947368421062,0.0,0.0,0.0072281525363736285
475000.0,4.0,2.5,1.0,0,3,Renton,98058,15,1.6619762894998404,0.5019684317315826,0.912280701754387,0.9945382323733862,0.3070539419087137,0.00750945434900054
575000.0,3.0,1.75,1.0,0,4,Seattle,98118,31,-0.5807763169730632,-0.750822424015666,0.44736842105263364,0.9925521350546177,0.08298755186721991,0.010350416363941206
771000.0,3.0,2.25,1.5,0,4,Seattle,98122,31,-0.3731140385959425,-0.5072242020648121,0.23684210526316107,0.0,0.08091286307053942,0.0051062799232474525
155000.0,2.0,1.0,1.0,0,3,Seattle,98118,31,-1.2764449495364176,-1.064020137952478,0.3771929824561404,0.9940417080436941,0.0,0.005210603774287896
550000.0,7.0,4.0,2.0,0,3,Seattle,98103,31,1.3504828719341593,1.8707584407887616,0.6140350877192979,1.0,0.0,0.006950576575569589
645000.0,3.0,2.5,2.0,0,4,Bellevue,98008,40,-0.41464649427136663,-0.10122716548005566,0.6578947368421062,0.0,0.0,0.012213342275377709
464000.0,5.0,2.5,1.0,0,4,Shoreline,98133,18,1.308950416258735,-0.14762682680402783,0.5175438596491233,0.0,0.3526970954356846,0.007760949347044468
1050000.0,4.0,3.25,2.0,0,3,Sammamish,98075,37,2.3472618081443386,2.9843503125640938,0.9035087719298254,0.0,0.0,0.01489129827306768
350000.0,3.0,2.5,2.0,0,3,Vashon,98070,23,-0.1343024184622537,0.21197054845675647,0.6754385964912295,0.9950347567030784,0.0,0.01272378397511131
591000.0,4.0,2.25,2.0,0,4,Woodinville,98077,33,0.5925155558576688,1.0239646216262694,0.6754385964912295,0.0,0.0,0.03496898228357458
2555000.0,4.0,2.5,2.0,2,2,Seattle,98105,31,3.2817420608413816,3.1815488731909753,0.20175438596491446,0.0,0.15145228215767634,0.023820302166582836
717000.0,3.0,1.5,1.0,0,3,Seattle,98117,31,-0.8611203927821761,-0.8552216619946034,0.49122807017543835,0.9935451837140019,0.04564315352697095,0.0030198029024385703
225000.0,4.0,1.5,1.5,0,3,SeaTac,98188,4,-0.1966011019753899,0.14237105647079823,0.34210526315789735,0.977656405163853,0.0,0.011103969895117272
225000.0,3.0,1.0,1.0,0,3,Seattle,98168,31,-1.1414644685912891,-0.9132212386495686,0.412280701754387,0.9990069513406157,0.0,0.0054928370498705265
345000.0,3.0,1.75,1.0,0,3,Kirkland,98034,34,-1.0895488989970088,-0.8552216619946034,0.5964912280701782,0.9915590863952334,0.0,0.006112259915423164
230000.0,2.0,0.75,1.0,0,4,Seattle,98133,31,-1.5464059114266744,-1.3656179365582972,0.27192982456140413,0.0,0.0,0.004398368076901581
385000.0,3.0,2.0,1.0,2,3,Seattle,98146,31,-0.6846074561616236,-1.2612186985793599,0.3771929824561404,0.9940417080436941,0.15352697095435686,0.005553382141992213
90000.0,2.0,1.0,1.0,0,3,Kirkland,98034,34,-1.40104231656269,-1.2032191219243946,0.6403508771929829,0.9995034756703078,0.0,0.0018647888373479386
860000.0,4.0,2.5,1.0,2,3,Bellevue,98004,40,1.4750802389604316,0.5367681777245616,0.7543859649122808,0.0,0.26348547717842324,0.009762663238882991
675000.0,4.0,2.5,2.0,0,3,Newcastle,98056,35,0.8936258595044938,1.3603621662250676,0.9298245614035103,0.0,0.0,0.004573483112576613
975000.0,4.0,2.5,2.0,3,3,Bellevue,98006,40,1.4023984415284394,1.9287580174437267,0.8771929824561404,0.0,0.0,0.00638611002440433
780000.0,3.0,1.75,1.0,0,4,Mercer Island,98040,41,0.20834034085999545,0.5947677543795269,0.5877192982456165,0.0,0.0,0.009181430354514802
370000.0,3.0,1.75,1.0,0,5,Shoreline,98155,18,-0.508094519541071,-0.8900214079875826,0.44736842105263364,0.0,0.12240663900414937,0.0070940218707502
665000.0,3.0,2.0,1.5,0,5,Seattle,98107,31,-0.20698421589424595,-0.7856221700086452,0.38596491228070207,0.0,0.16390041493775934,0.004826841036531977
675000.0,5.0,3.0,1.0,0,4,Redmond,98052,36,1.3193335301775913,0.049571733822853896,0.5964912280701782,0.0,0.31950207468879666,0.008347771009146967
620000.0,3.0,1.0,1.5,0,3,Seattle,98103,31,-0.44579583602793477,-0.13602691147303478,0.07894736842105488,0.9950347567030784,0.0,0.0031781516049106725
1105000.0,4.0,1.5,2.0,0,5,Seattle,98109,31,0.6236648976142368,0.11917122580881215,0.043859649122808264,0.0,0.16804979253112032,0.0031315784571247602
450000.0,3.0,2.75,2.0,0,3,Seattle,98116,31,-0.9234190762953124,-0.9132212386495686,0.9649122807017569,0.0,0.043568464730290454,0.00023659159075243576
450000.0,3.0,2.25,1.0,0,4,Covington,98042,7,0.3225545939674118,0.7223668230204503,0.6842105263157912,0.9930486593843098,0.0,0.038694834106447584
530000.0,3.0,1.75,1.0,0,4,Bellevue,98005,40,-0.4665620638656468,-0.15922674213502086,0.5087719298245617,0.9791459781529295,0.0,0.0070344082415842325
635000.0,4.0,1.75,1.0,0,4,Bellevue,98007,40,-0.1966011019753899,-0.5304240327267982,0.6052631578947398,0.0,0.12033195020746888,0.01181281320441886
580000.0,5.0,2.0,1.0,0,3,Bellevue,98008,40,0.15642477126571527,-0.739222508684673,0.5614035087719316,0.9930486593843098,0.22821576763485477,0.006042400193744295
1550000.0,5.0,3.25,1.0,2,5,Mercer Island,98040,41,1.277801074502167,0.20037063312576345,0.7192982456140378,0.0,0.2842323651452282,0.015667206915180983
285000.0,3.0,1.0,1.0,0,4,Burien,98166,14,-1.0895488989970088,-0.8552216619946034,0.6403508771929829,0.0,0.0,0.0074535665716574445
375000.0,3.0,1.0,1.0,0,4,Normandy Park,98166,25,-0.9857177598084486,-0.739222508684673,0.46491228070175694,0.9846077457795431,0.0,0.008241584232195086
1400000.0,5.0,4.25,2.0,0,3,Mercer Island,98040,41,1.4439308972038636,1.975157678767699,0.8859649122807021,0.0,0.0,0.006786639095363177
560000.0,3.0,1.0,2.0,0,3,Seattle,98103,31,-0.7261399118370477,-0.4492246254098469,0.08771929824561653,0.9960278053624627,0.0,0.004063041412843011
405000.0,4.0,1.75,1.0,0,3,Lake Forest Park,98155,22,0.0422105181582989,-0.8552216619946034,0.49122807017543835,0.9935451837140019,0.22614107883817428,0.012007488962163975
413000.0,4.0,1.0,1.0,0,3,Seattle,98126,31,-0.7572892535936158,-1.1800192912624086,0.21929824561403777,0.9940417080436941,0.12448132780082988,0.0049945043685612625
287600.0,3.0,2.5,2.0,0,3,Auburn,98001,8,-0.1966011019753899,0.14237105647079823,0.7894736842105274,0.9975173783515392,0.0,0.007091227481883045
1680000.0,5.0,3.25,2.0,2,4,Mercer Island,98040,41,2.824885048411716,2.311555223366497,0.7807017543859658,0.0,0.21576763485477177,0.021502822332755828
225000.0,3.0,1.0,1.0,0,3,Auburn,98001,8,-0.49771140562221494,-0.8436217466636103,0.5526315789473699,0.997020854021847,0.11618257261410789,0.006121574544980346
319000.0,3.0,1.0,1.0,0,4,Woodinville,98077,33,-0.7780554814313279,-0.5072242020648121,0.5964912280701782,0.0,0.0,0.01134987611542689
322500.0,3.0,2.0,1.0,0,3,Duvall,98019,17,-0.819587937106752,-0.5536238633887843,0.7807017543859658,0.0,0.0,0.012632500605450922
570000.0,3.0,2.0,1.0,0,4,Seattle,98115,31,-0.6326918865673433,-0.34482538743090957,0.32456140350877405,0.0,0.0,0.00443655805808603
465000.0,3.0,1.5,1.0,0,3,Seattle,98115,31,-0.9026528484576003,-0.6464231860367287,0.438596491228072,0.9955312810327706,0.0,0.004167365263883455
435000.0,4.0,2.25,2.0,0,3,Snoqualmie,98065,29,0.0006780624828747558,0.362769447759666,0.8947368421052637,0.0,0.0,0.005325173717841241
502000.0,4.0,2.5,2.0,0,3,Kenmore,98028,21,-0.10315307670568559,0.2467702944497356,0.9824561403508802,0.9493545183714002,0.0,0.004636822593565453
525000.0,3.0,3.5,2.0,0,3,Woodinville,98072,33,0.7648752469106789,0.617967585041513,0.938596491228072,0.0,0.10705394190871369,0.0041431472270347805
525000.0,3.0,2.5,2.0,0,3,Seattle,98112,31,-0.5807763169730632,-0.9480209846425477,0.9473684210526336,0.0,0.11825726141078838,0.0004871551258406454
660000.0,4.0,3.5,2.0,0,3,Snoqualmie,98065,29,1.308950416258735,1.8243587794647893,0.9824561403508802,0.9493545183714002,0.0,0.004245608152163788
870000.0,4.0,2.5,2.5,0,3,Seattle,98136,31,1.4335477832850076,0.9543651296403112,0.9298245614035103,0.0,0.18049792531120332,0.00571452523333147
650000.0,4.0,2.5,2.0,0,3,Seattle,98117,31,0.073359859914867,0.4439688550766173,0.9912280701754383,0.9548162859980138,0.0,0.003933568061998174
505000.0,4.0,2.5,2.0,0,3,Renton,98059,15,0.675580467208517,1.1167639442742139,0.9561403508771953,0.0,0.0,0.004623782112185398
330000.0,3.0,2.5,1.0,0,3,Seattle,98106,31,-0.7157567979181917,-1.1452195452694294,0.938596491228072,0.0,0.12655601659751037,0.004070493116488757
385000.0,4.0,1.75,1.0,0,4,Seattle,98133,31,-0.539243861297639,-1.1220197146074433,0.412280701754387,0.9870903674280039,0.15767634854771784,0.004044412153728646
306000.0,3.0,1.5,3.0,0,3,Seattle,98133,31,-0.9545684180518804,-0.7044227626916939,0.938596491228072,0.0,0.0,0.00041729540416177656
546000.0,3.0,1.75,1.0,0,4,Seattle,98117,31,-0.14468553238110973,-0.8320218313326173,0.18421052631579116,0.0,0.1846473029045643,0.004063041412843011
925000.0,4.0,2.5,2.5,0,5,Mercer Island,98040,41,0.05259363207715493,0.42076902441463127,0.5087719298245617,0.0,0.0,0.006251979358780901
542000.0,4.0,1.75,1.0,0,4,Bellevue,98006,40,-0.24851667156967008,-1.017620476628506,0.48245614035088025,0.9975173783515392,0.1970954356846473,0.007090296018927327
800000.0,3.0,1.0,1.5,0,4,Seattle,98122,31,-0.45617894994679076,-0.14762682680402783,0.05263157894736992,0.9880834160873883,0.0,0.00350416363941206
620000.0,5.0,2.5,2.0,0,5,Seattle,98117,31,0.4160026192371161,-0.07802733481806957,0.2543859649122808,0.0,0.16182572614107885,0.002975092680564094
175000.0,2.0,1.0,1.0,2,3,Des Moines,98198,9,-1.0064839876461606,-0.762422339346659,0.09649122807017818,0.9826216484607746,0.0,0.007719033514037147
740000.0,5.0,5.0,1.0,2,3,Federal Way,98003,6,3.7739016605951576,3.088749550543031,0.7368421052631575,0.0,0.26639004149377593,0.02890981575662736
345000.0,3.0,2.25,2.0,0,3,Renton,98059,15,-0.020088165354837314,0.33956961709767997,0.7368421052631575,0.0,0.0,0.013380465358892677
510000.0,3.0,1.75,1.0,0,3,Sammamish,98074,37,0.03182740423944286,-0.4376247100788539,0.7543859649122808,0.0,0.14937759336099585,0.02405223644255668
530000.0,4.0,2.75,1.0,0,5,Normandy Park,98166,25,0.3225545939674118,0.7223668230204503,0.6491228070175445,0.0,0.0,0.013379533895936959
155000.0,2.0,1.0,1.0,0,5,Renton,98056,15,-1.4944903418323943,-1.307618359903332,0.4561403508771953,0.9920556107249255,0.0,0.004249334003986661
266000.0,3.0,2.5,1.0,0,4,Kent,98030,20,-0.3731140385959425,-0.4956242867338191,0.7543859649122808,0.0,0.07883817427385892,0.006125300396803219
257200.0,3.0,2.0,1.0,0,4,Auburn,98002,8,-0.30043224116395023,-0.7856221700086452,0.4561403508771953,0.0,0.14522821576763484,0.007090296018927327
265000.0,3.0,2.0,1.0,0,3,Auburn,98092,8,-0.5911594308919192,-0.29842572610693735,0.8596491228070207,0.9960278053624627,0.0,0.0047206542595800965
372220.0,3.0,1.0,1.0,0,3,Seattle,98136,31,-0.8818866206198882,-0.9828207306355269,0.44736842105263364,0.9900695134061569,0.06431535269709543,0.0045287728907021365
337500.0,5.0,2.0,1.0,0,3,Seattle,98108,31,-0.45617894994679076,-0.9596208999735408,0.49122807017543835,0.9935451837140019,0.14522821576763484,0.006218446692375044
582500.0,2.0,1.5,1.0,0,3,Seattle,98199,31,-1.0179054129569023,-0.7751822462107514,0.4210526315789487,0.9900695134061569,0.0,0.0038767488216993606
489200.0,3.0,2.75,1.5,0,5,Kirkland,98034,34,-0.30043224116395023,0.02637190316086781,0.5701754385964932,0.0,0.0,0.008347771009146967
405100.0,2.0,1.0,1.0,0,3,Seattle,98199,31,-1.3491267469684098,-1.1452195452694294,0.412280701754387,0.9990069513406157,0.0,0.0026863391642914358
372977.0,3.0,2.5,2.0,0,3,Issaquah,98029,32,-0.4665620638656468,-0.7856221700086452,1.0,0.0,0.11203319502074688,0.0009128336966038862
310000.0,3.0,1.0,1.0,0,3,Kenmore,98028,21,-1.131081354672433,-0.9016213233185756,0.46491228070175694,0.0,0.0,0.008604854784925205
538000.0,3.0,1.75,1.5,0,4,Seattle,98117,31,-0.7676723675124718,-0.8436217466636103,0.03508771929824661,0.0,0.06224066390041494,0.002968572439874066
1400000.0,3.0,2.5,2.0,2,3,Seattle,98144,31,0.42638573315597217,0.8383659763303808,0.7105263157894761,0.9995034756703078,0.0,0.006112259915423164
317000.0,3.0,2.5,2.0,0,3,Maple Valley,98038,12,-0.3108153550828063,0.014771987829874766,0.9824561403508802,0.9493545183714002,0.0,0.004073287505355912
